,query,pub_date,source,headline1,headline2,snippet,lead_paragraph,keywords
12,Alzheimer,2014,The New York Times,Study Links Anxiety Drugs to Alzheimer’s Disease,,"Alzheimer’s occurs more often among older people who have used benzodiazepines for long periods, researchers report.","I swear I don’t go looking for alarming news about benzodiazepines, drugs widely prescribed for insomnia and anxiety. But it shows up with some frequency, so, mindful of your fervidly held views on the subject, I am donning a hazmat suit to bring you the latest findings from the medical journal BMJ.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Ambien (Drug)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Anxiety and Stress', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Insomnia', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Sedatives', 'rank': 8, 'major': 'N'}]"
17,Alzheimer,2014,The New York Times,Exploring the Connection Between Alcohol and Dementia,Drinking as a Cause of Dementia,"Even in patients with “pure” Alzheimer’s disease or another kind of dementia, most experts recommend greatly moderating alcohol consumption or eliminating it.",Q. Is there a difference between alcoholic dementia and “regular” dementia in the elderly?,"[{'name': 'subject', 'value': 'Dementia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Alcohol Abuse', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Alcoholic Beverages', 'rank': 6, 'major': 'N'}]"
18,Alzheimer,2014,The New York Times,A Picture of Dementia,,A documentary airing on PBS provides a cleareyed account of one family’s struggle with Alzheimer’s disease.,"When the documentary filmmaker Banker White began turning his camera on his family in 2009, his mother had undertaken a project of great personal importance: She wanted to compile material for a book about her own mother, a Massachusetts painter named Marian Williams Steele, who died of Alzheimer’s disease in 2001.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'White, Banker', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'White, Pam', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'POV', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Public Broadcasting Service', 'rank': 8, 'major': 'N'}]"
20,Alzheimer,2014,The New York Times,Vitamin D Tied to Alzheimer’s Risk,,"Low vitamin D is associated with an increased risk for Alzheimer’s disease and other dementias, according to a new report.","Low vitamin D is associated with an increased risk for Alzheimer’s disease and other forms of dementia, according to a new report, though whether low vitamin D is a cause of the disorders remains unknown.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vitamin D', 'rank': 3, 'major': 'N'}]"
22,Alzheimer,2014,The New York Times,Her Own Kind of Absence,,What I’d thought was depression was really was something else.,"She lay so still as I approached her bed, I thought she was asleep. Or dead. Her eyes were open. “Mom?” I asked. Her gaze tilted toward me, but she said nothing. ","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Depression (Mental)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Diabetes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 5, 'major': 'N'}]"
26,Alzheimer,2014,The New York Times,California Court Limits Caregiver Suits,,"A home health aide cannot sue a couple with dementia for an injury sustained while caring for them, the California Supreme Court has ruled.",The California Supreme Court has ruled that a home health aide may not sue a client with Alzheimer’s disease for an injury incurred on the job. The case is one of the first in the nation to assess legal remedies available to paid caregivers who work with Alzheimer’s patients at home. ,"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Home Health Care', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Workers' Compensation Insurance"", 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'California', 'rank': 6, 'major': 'N'}]"
29,Alzheimer,2014,The New York Times,Picking a Nursing Home Shouldn’t Be Trial and Error,Not a Time for Trial and Error,Know what level of care a person with dementia requires and which homes has the best programs and atmosphere. Also take into account your travel situation.,"It took three tries before Leslie Reid-Green found a suitable nursing home for her 88-year-old mother, Bella Solomon, who has advanced dementia.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 4, 'major': 'N'}]"
30,Alzheimer,2014,The New York Times,Can Exercise Reduce Alzheimer’s Risk?,Keeping Alzheimeru2019s at Bay,Exercise may help to keep the brain robust in people who have an increased risk of developing Alzheimer’s disease.,"Exercise may help to keep the brain robust in people who have an increased risk of developing Alzheimer’s disease, according to an inspiring new study. The findings suggests that even moderate amounts of physical activity may help to slow the progression of one of the most dreaded diseases of aging. ","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Exercise', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Frontiers in Aging Neuroscience (Journal)', 'rank': 4, 'major': 'N'}]"
31,Alzheimer,2014,The New York Times,A Test for the Early Detection of Alzheimer’s Disease,,"Doctors in Ohio have developed a simple four-page quiz that can help reveal dementia early on, allowing patients to get their lives in order.","Liz Arledge is all too familiar with the ravages of dementia. Her mother died of Alzheimer’s, and one of her brothers has been found to have the progressive brain disease as well.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Tests (Medical)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}]"
36,Alzheimer,2014,The New York Times,The Silence of Doctors Around Alzheimer’s,,Dementia is not something we doctors talk much about. We all have many patients with dementia — and more every year — but we never seem to chat about it the way we discuss kidney disease or cancer treatment.,"“A fate worse than death,” my colleague muttered to me as we examined an elderly man admitted to the hospital with severe dementia.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 3, 'major': 'N'}]"
37,Alzheimer,2014,The New York Times,Caring for the Alzheimer’s Caregiver,,"Watching over loved ones with dementia frequently presents new challenges, and a new book focuses on caregivers and the stressful situations they face.","Paul Divinigracia does not consider himself a saint. But to observe how he cares for his wife, Virgie, now 11 years into Alzheimer’s disease, you might think otherwise.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 3, 'major': 'N'}]"
40,Alzheimer,2014,The New York Times,"Small Changes, and Hopes, for Preventing Dementia",,"Researchers are finding no silver bullet for prevention of Alzheimer’s disease, only everyday changes we should all be making anyway.","What we really want, if we’re honest, is a pill or a shot that would allow us to stop worrying about ever sinking into dementia.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Anxiety and Stress', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}]"
43,Alzheimer,2014,The New York Times,Protein May Hold the Key to Who Gets Alzheimer’s,Protein May Hold the Key to Who Gets Alzheimer’s,"The protein, which switches off at birth, reawakens in some older brains, protecting people from the memory and thinking problems of dementia, researchers say.",It is one of the big scientific mysteries of Alzheimer’s disease: Why do some people whose brains accumulate the plaques and tangles so strongly associated with Alzheimer’s not develop the disease?,"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Belluck, Pam', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Harvard Medical School', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Nature (Journal)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Proteins', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Yankner, Bruce A', 'rank': 8, 'major': 'N'}]"
47,Alzheimer,2014,The New York Times,Promises That Can Bend Without Breaking,Promises That Can Bend Without Breaking,"A couple, married for 28 years, considers an uncertain future because of the ravages of dementia.","In December my wife and I moved out of our house into an independent-living apartment. Walking through the building, you might take it for a well-kept hotel, until you notice the handrails lining the hallways, the nursing assistants in the common areas and the people pushing walkers in front of them rather than pulling luggage carts behind them. The average resident is close to 80 years old.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'St Amant, Robert', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Marriages', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Modern Love (Times Column)', 'rank': 5, 'major': 'N'}]"
66,Alzheimer,2014,The New York Times,Putting a Face on Memory Loss and Recovery,Do You Know What My Name Is?,"A documentary presents a treatment for Alzheimer’s and other forms of dementia, while it offers profiles of people suffering from the disease.","The documentary “Do You Know What My Name Is?” introduces us to people with forms of dementia, like Alzheimer’s. It’s a condition that frightens many of us, because we’re worried that we’ll have it or will care for someone who has it, or because we’ve had experience with it. Films like “Away From Her” and the current release “Still Alice” meaningfully illustrate the challenges of the diagnosis.","[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Do You Know What My Name Is? (Movie)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}]"
69,Alzheimer,2014,The New York Times,When They Don’t Know They Are Ill,,"Frequently a result of dementia, anosognosia is the inability to recognize one’s own impairment — a phenomenon caregivers know too well.","Soon after his wife was diagnosed with frontotemporal dementia, Bill Floyd consulted a neurologist who had been a member of his church. People with this illness don’t know they have it, the doctor warned. They don’t understand that anything is wrong.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Frontotemporal Dementia', 'rank': 5, 'major': 'N'}]"
156,Alzheimer,2014,The New York Times,The Community of Expulsion,The Community of Expulsion,Slaughter in the Middle East cannot be an alibi for Israel to avoid self-scrutiny.,"LONDON — Attending services at a Reform synagogue during the High Holy Days in London I heard sermons of great worthiness from British rabbis. One was about Alzheimer’s and dementia among the elderly and the need to honor the “fragment of the divine in everyone.” Another was about changes to the prayer book, including the dropping of the term “Lord,” with its male overtones.","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Cohen, Roger', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 6, 'major': 'N'}]"
193,Alzheimer,2014,The New York Times,The Dark Market for Personal Data,The Dark Market for Personal Data,Companies should disclose the information they sell about us.,"BALTIMORE — THE reputation business is exploding. Having eroded privacy for decades, shady, poorly regulated data miners, brokers and resellers have now taken creepy classification to a whole new level. They have created lists of victims of sexual assault, and lists of people with sexually transmitted diseases. Lists of people who have Alzheimer’s, dementia and AIDS. Lists of the impotent and the depressed.","[{'name': 'subject', 'value': 'Privacy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Data-Mining and Database Marketing', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Regulation and Deregulation of Industry', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Trade Commission', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'ACXIOM CORP', 'rank': 5, 'major': 'N'}]"
1,Alzheimer,2015,The New York Times,Hillary Clinton Proposes Doubling Spending on Alzheimer’s Research,A Proposal by Clinton to Combat Alzheimeru2019s,"Hillary Clinton proposed spending $2 billion a year on Alzheimer’s research, more than double the amount now set aside, and would pay for it through tax code changes.","This past fall, Hillary Clinton met Keith F. Thompson, a librarian in New Hampshire who explained that he couldn’t afford full-time care for his 84-year-old mother who has Alzheimer’s. Grasping Mrs. Clinton’s hands, Mr. Thompson said that he had to take his mother to work with him.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, Jeb', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Gingrich, Newt', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Warner, Mark R', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': ""ALZHEIMER'S ASSN"", 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Iowa', 'rank': 11, 'major': 'N'}]"
