abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"Brooke Astor, swathed in an elegant robe, lay on a chaise longue in the bedroom of her Westchester mansion in August 2003, recovering from a broken hip, when her lawyer strode in carrying a document that would cause her considerable stress.It was a letter outlining yet another request from Mrs. Astor's son, Anthony D. Marshall, [...].",https://cityroom.blogs.nytimes.com/2009/06/01/blogs/01cityroom-astor-la42845.html,"Brooke Astor, swathed in an elegant robe, lay on a chaise longue in the bedroom of her Westchester mansion in August 2003, recovering from a broken hip, when her lawyer strode in carrying a document that would cause her considerable stress.It was ...","Brooke Astor, swathed in an elegant robe, lay on a chaise longue in the bedroom of her Westchester mansion in August 2003, recovering from a broken hip, when her lawyer strode in carrying a document that would cause her considerable stress.",,,The New York Times,[],[],2009-06-01T19:13:44+0000,article,None,Blogs,Web Log,nyt://article/3e0c8ab2-049f-5a3c-8b92-dfb927df71f8,598,nyt://article/3e0c8ab2-049f-5a3c-8b92-dfb927df71f8,Astor Lawyer Describes Son's Demand for Money,City Room,,Astor Lawyer Describes Son&#39;s Demand for Money,,,,By JOHN ELIGON,"[{'firstname': 'John', 'middlename': None, 'lastname': 'ELIGON', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Notes from the newsroom on grammar, usage and style.",https://afterdeadline.blogs.nytimes.com/2009/07/07/when-spell-check-cant-help-2/,,"Notes from the newsroom on grammar, usage and style.",,,The New York Times,[],[],2009-07-07T13:00:32+0000,article,,Times Topics,News,nyt://article/7dc5e2b0-7ca8-5ec9-8084-273368539549,705,nyt://article/7dc5e2b0-7ca8-5ec9-8084-273368539549,When Spell-Check Can’t Help,After Deadline,,,,,,By Philip B. Corbett,"[{'firstname': 'Philip', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
The drug company plans to reduce its global research staff by 5 percent to 8 percent in an effort to refocus disappointing research efforts and cut its overhead.,https://www.nytimes.com/2009/01/14/business/14pfizer.html,The drug company plans to reduce its global research staff by 5 percent to 8 percent in an effort to refocus disappointing research efforts and cut its overhead.,"The pharmaceutical giant Pfizer is cutting up to 800 research jobs this year, the company said on Tuesday, pruning positions not involved in the six disease areas that are its current focus. ",B,3,The New York Times,[],"[{'name': 'organizations', 'value': 'Pfizer Inc', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Layoffs and Job Reductions', 'rank': 2, 'major': 'N'}]",2009-01-13T17:44:19+0000,article,Business,Business Day,News,nyt://article/e777142c-0614-5d04-95df-40869e1c7ff2,616,nyt://article/e777142c-0614-5d04-95df-40869e1c7ff2,Pfizer to Cut Researchers as It Hones Its Focus,,,Pfizer to Cut Researchers As It Hones Its Focus,,,,By Duff Wilson,"[{'firstname': 'Duff', 'middlename': None, 'lastname': 'Wilson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
A man who spent weeks as an alternate juror in the trial of Brooke Astor’s son before being removed from the jury last week said he would need more information for a verdict.,https://www.nytimes.com/2009/07/08/nyregion/08astor.html,A man who spent weeks as an alternate juror in the trial of Brooke Astor’s son before being removed from the jury last week said he would need more information for a verdict.," A 73-year-old man who spent nearly 10 weeks as an alternate juror in the trial of Brooke Astor’s son before being removed from the jury last week said on Tuesday that he was unsure what his verdict would have been, but that he thought Mrs. Astor “knew what she was doing” when she made changes to her will.",A,22,The New York Times,[],"[{'name': 'persons', 'value': 'Astor, Brooke', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 3, 'major': 'N'}]",2009-07-08T02:41:53+0000,article,Metro,New York,News,nyt://article/3b51ff2c-e972-5213-8c79-fd5ca4a0104a,579,nyt://article/3b51ff2c-e972-5213-8c79-fd5ca4a0104a,Removed Juror Speaks Out on Astor Case,,,"Alternate Juror, Removed by Judge, Thinks Mrs. Astor ‘Knew What She Was Doing’",,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Notes from the newsroom on grammar, usage and style.",https://topics.blogs.nytimes.com/2009/07/07/when-spell-check-cant-help-2/,,"Notes from the newsroom on grammar, usage and style.",,,The New York Times,[],[],2009-07-07T13:00:32+0000,article,,Times Topics,News,nyt://article/5da3a4ce-b992-5239-a61e-d7a804b6a80b,705,nyt://article/5da3a4ce-b992-5239-a61e-d7a804b6a80b,When Spell-Check Can’t Help,After Deadline,,,,,,By Philip B. Corbett,"[{'firstname': 'Philip', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Harry Carson, the Hall of Fame middle linebacker for the Giants, said he had “about 10 concussions” when he played for the team in the 1970s and ’80s.",https://fifthdown.blogs.nytimes.com/2009/11/03/harry-carson-on-concussions/,"Harry Carson, the Hall of Fame middle linebacker for the Giants, said he had “about 10 concussions” when he played for the team in the 1970s and ’80s.","Harry Carson, the Hall of Fame middle linebacker for the Giants, said he had “about 10 concussions” when he played for the team in the 1970s and ’80s.",,,The New York Times,[],[],2009-11-04T02:00:53+0000,article,,Sports,,nyt://article/0f42453f-be9b-5d85-8b18-57f192b05e86,695,nyt://article/0f42453f-be9b-5d85-8b18-57f192b05e86,Harry Carson on Concussions,The Fifth Down,,,,,,By Joe Brescia,"[{'firstname': 'Joe', 'middlename': None, 'lastname': 'Brescia', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Also in the Morning Buzz: record low turnout in the Democratic primary; a pay package for the new M.T.A. chairman; and more headlines from local papers.,https://cityroom.blogs.nytimes.com/2009/09/17/blogs/17cityroom-a-hard-l81877.html,Also in the Morning Buzz: record low turnout in the Democratic primary; a pay package for the new M.T.A. chairman; and more headlines from local papers.,,,,The New York Times,[],[],2009-09-17T13:00:32+0000,article,None,Blogs,Web Log,nyt://article/871f014d-f791-5fc2-914a-eb61ea593fce,640,nyt://article/871f014d-f791-5fc2-914a-eb61ea593fce,A Hard-Luck Synagogue on the Verge of Extinction,City Room,,A Hard-Luck Synagogue on the Verge of Extinction,,,,By A. G. SULZBERGER,"[{'firstname': 'A.', 'middlename': 'G.', 'lastname': 'SULZBERGER', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Brooke Astor, swathed in an elegant robe, lay on a chaise longue in the bedroom of her Westchester mansion in August 2003, recovering from a broken hip, when her lawyer strode in carrying a document that would cause her considerable stress.",https://cityroom.blogs.nytimes.com/2009/06/01/astor-lawyer-describes-sons-demand-for-money/,,"Brooke Astor, swathed in an elegant robe, lay on a chaise longue in the bedroom of her Westchester mansion in August 2003, recovering from a broken hip, when her lawyer strode in carrying a document that would cause her considerable stress.",,,The New York Times,[],[],2009-06-01T19:13:44+0000,article,Metro,New York,News,nyt://article/66703add-fa59-5743-a7fd-ad6b94652927,581,nyt://article/66703add-fa59-5743-a7fd-ad6b94652927,Astor Lawyer Describes Son’s Demand for Money,City Room,,,,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Which nursery rhyme has only eight different words?,https://wordplay.blogs.nytimes.com/2009/03/21/deal/,Which nursery rhyme has only eight different words?,"We’ve been seeing the name Joon Pahk a lot lately. His New York Times debut with Caroline Pahk was last August (Across Lite, Solution). I ran a long interview with him when he had his first solo puzzle published last week. He blogs Matt Gaffney’s Weekly Crossword Contest for Amy Reynaldo. His name was on the byline a couple of days ago at the Chronicle of Higher Education. He’s involved with the upcoming Boston Crossword Puzzle Tournament. And here he is again today, sharing the byline with a new constructor, Matt Matera. I asked Joon to introduce us.",,,The New York Times,[],[],2009-03-21T22:00:27+0000,article,Business,Crosswords & Games,News,nyt://article/87da6946-7b57-573b-9847-16cb47a1ae45,617,nyt://article/87da6946-7b57-573b-9847-16cb47a1ae45,Closing the Deal,Wordplay,,,,,,By Jim Horne,"[{'firstname': 'Jim', 'middlename': None, 'lastname': 'Horne', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Popular drugs known as atypical antipsychotics double patients’ risk of dying from sudden heart failure, a study found.",https://www.nytimes.com/2009/01/15/health/research/15psych.html,"Popular drugs known as atypical antipsychotics double patients’ risk of dying from sudden heart failure, a study found.","The popular drugs known as atypical antipsychotics, prescribed for an array of conditions, including schizophrenia, autism and dementia, double patients’ risk of dying from sudden heart failure, a study has found. ",A,24,The New York Times,[],"[{'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'New England Journal of Medicine', 'rank': 5, 'major': 'N'}]",2009-01-15T02:21:09+0000,article,National,Health,News,nyt://article/550974aa-9bfd-5844-a3b0-b8665e932ada,656,nyt://article/550974aa-9bfd-5844-a3b0-b8665e932ada,Study Finds Drug Risks With Newer Antipsychotics,,,Study Finds Drug Risks With Newer Antipsychotics,,,,By Benedict Carey and Roni Caryn Rabin,"[{'firstname': 'Benedict', 'middlename': None, 'lastname': 'Carey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Roni', 'middlename': 'Caryn', 'lastname': 'Rabin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,Research,Alzheimer
"The lawyer who used the date, though Brooke Astor would live another 18 months, said he was regularly told that her death was imminent.",https://www.nytimes.com/2009/06/19/nyregion/19astor.html,"The lawyer who used the date, though Brooke Astor would live another 18 months, said he was regularly told that her death was imminent."," It occupies but a single line in box No. 5 of a tax document regarding Brooke Astor’s estate, and so small one might have to squint to see it. But the message is glaring: “Date of death: 2/7/2006.”",A,23,The New York Times,[],"[{'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Morrissey, Francis X Jr', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Wills and Estates', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Supreme Courts (State)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Astor, Brooke', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 6, 'major': 'N'}]",2009-06-19T02:58:23+0000,article,Metro,New York,News,nyt://article/7f574951-bb2a-52de-bad2-c38ab8ddddad,582,nyt://article/7f574951-bb2a-52de-bad2-c38ab8ddddad,"On Sample Tax Form, Mrs. Astor Died Early",,,"On Sample Tax Form, Mrs. Astor Died Early",,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
A woman who descended 37 stories the day the twin towers fell has now spent 20 months in a shelter.,https://www.nytimes.com/2009/12/17/nyregion/17neediest.html,A woman who descended 37 stories the day the twin towers fell has now spent 20 months in a shelter.,"When Adrienne Johnson reached the fifth-floor stairwell of the north tower of the World Trade Center during her 37-floor descent on the morning of Sept. 11, 2001, she saw a man with white hair and sparkling blue eyes. ",A,44,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/articleLarge.jpg', 'height': 330, 'width': 600, 'legacy': {'xlarge': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 330}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/articleLarge.jpg', 'height': 330, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/articleInline.jpg', 'height': 125, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/sfSpan.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/12/17/nyregion/17neediest_CA0_337-395/thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'organizations', 'value': 'New York Times Neediest Cases Fund', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Brooklyn Bureau of Community Service', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'September 11 (2001)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'World Trade Center (NYC)', 'rank': 4, 'major': 'N'}]",2009-12-17T03:53:18+0000,article,Metro,New York,News,nyt://article/7098203c-ddf1-5daf-9178-37fd40568561,608,nyt://article/7098203c-ddf1-5daf-9178-37fd40568561,"Years After a Close Escape on Sept. 11, a Woman Faces a Calamity All Her Own",The Neediest Cases,,"Years After a Close Escape on Sept. 11, A Woman Faces a Calamity All Her Own",,,,By Jennifer Mascia,"[{'firstname': 'Jennifer', 'middlename': None, 'lastname': 'Mascia', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
