abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"Sloan Wilson, novelist best known for book The Man in the Gray Flannel Suit, dies at age 83; photo (M)",https://www.nytimes.com/2003/05/27/arts/sloan-wilson-of-man-in-the-gray-flannel-suit-dies-at-83.html,"Sloan Wilson, novelist best known for book The Man in the Gray Flannel Suit, dies at age 83; photo (M)","Sloan Wilson, the novelist who put ''The Man in the Gray Flannel Suit'' into the American lexicon in 1955, died on Sunday in Virginia. He was 83 and lived in Colonial Beach, Va.",B,9,The New York Times,[],"[{'name': 'persons', 'value': 'Wilson, Sloan', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 3, 'major': 'N'}]",2003-05-27T05:00:00+0000,article,The Arts/Cultural Desk,Arts,Obituary; Biography,nyt://article/a5a87d5d-6f92-53f3-9625-0598a8674495,814,nyt://article/a5a87d5d-6f92-53f3-9625-0598a8674495,"Sloan Wilson, of 'Man in the Gray Flannel Suit,' Dies at 83",,,"Sloan Wilson, of 'Man in the Gray Flannel Suit,' Dies at 83",,,,By Wolfgang Saxon,"[{'firstname': 'Wolfgang', 'middlename': None, 'lastname': 'Saxon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"A new intergenerational war is looming in the West. For once, youth could be on the losing side. Western countries need new social policies that address the consequences of demographic and technological change ã but the baby boom generation that brou",https://www.nytimes.com/2003/08/22/opinion/IHT-a-demographic-perfect-storm-the-looming-clash-of-the-generations.html,"A new intergenerational war is looming in the West. For once, youth could be on the losing side. Western countries need new social policies that address the consequences of demographic and technological change ã but the baby boom generation that b...","A new intergenerational war is looming in the West. For once, youth could be on the losing side. Western countries need new social policies that address the consequences of demographic and technological change ã but the baby boom generation that brought about the social revolution of the 60's and 70's could suffer under such policies, and has the numbers to prevent them from being adopted.",,,International Herald Tribune,[],[],2003-08-22T05:00:00+0000,article,IHT News,Opinion,,nyt://article/bbf9c230-c55d-569f-aa15-7f6192036bff,5644,nyt://article/bbf9c230-c55d-569f-aa15-7f6192036bff,A demographic 'perfect storm' : The looming clash of the generations,,,A demographic 'perfect storm' : The looming clash of the generations,,,,"By Philip Bowring, International Herald Tribune","[{'firstname': 'Philip', 'middlename': None, 'lastname': 'Bowring', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'International', 'middlename': 'Herald', 'lastname': 'Tribune', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,,Alzheimer
"Party-goer and party-giver Marty Richards says he is selling his Southampton oceanfront mansion and washing his hands of the Hamptons; real estate magnate Abe Hirschfeld, who owes a lot of people money, is asking $5 million for his Fifth Avenue co-op (M)",https://www.nytimes.com/2003/07/30/nyregion/boldface-names-712752.html,"Party-goer and party-giver Marty Richards says he is selling his Southampton oceanfront mansion and washing his hands of the Hamptons; real estate magnate Abe Hirschfeld, who owes a lot of people money, is asking $5 million for his Fifth Avenue co...",Last Call at Marty's; Broadway Awaits,B,2,The New York Times,[],"[{'name': 'persons', 'value': 'Hirschfeld, Abe', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Richards, Marty', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Housing', 'rank': 3, 'major': 'N'}]",2003-07-30T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/b06266e3-3fe3-5274-97bb-d92d94cb7969,690,nyt://article/b06266e3-3fe3-5274-97bb-d92d94cb7969,BOLDFACE NAMES,,,BOLDFACE NAMES,,,,By Corey Kilgannon,"[{'firstname': 'Corey', 'middlename': None, 'lastname': 'Kilgannon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Postmenopausal hormone therapy, already tied to an increased risk of breast cancer, may also make tumors harder to detect.",https://www.nytimes.com/2003/06/24/health/study-reinforces-hormones-link-to-breast-cancer.html,"Postmenopausal hormone therapy, already tied to an increased risk of breast cancer, may also make tumors harder to detect."," One year after a major study linked postmenopausal hormone therapy to an increased risk of breast cancer, new findings from the same study paint an even more ominous picture of the hormones' role in the disease. ",,,The New York Times,[],"[{'name': 'subject', 'value': 'Hormones', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cancer', 'rank': 2, 'major': 'N'}]",2003-06-24T05:00:00+0000,article,Health,Health,News,nyt://article/793f0fe4-c3d5-5163-a287-fda452f974da,898,nyt://article/793f0fe4-c3d5-5163-a287-fda452f974da,Study Reinforces Hormones' Link to Breast Cancer,,,Study Reinforces Hormones' Link to Breast Cancer,,,,By Denise Grady,"[{'firstname': 'Denise', 'middlename': None, 'lastname': 'Grady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Interview with Lydia A Ruth, long-time special events manager at Empire State Building, who chooses which holidays, events and causes will be celebrated in colored lights on top of building; photo (M)",https://www.nytimes.com/2003/12/26/nyregion/public-lives-bright-lights-for-the-big-city-she-s-in-charge.html,"Interview with Lydia A Ruth, long-time special events manager at Empire State Building, who chooses which holidays, events and causes will be celebrated in colored lights on top of building; photo (M)","LYDIA A. RUTH took a stand against commercialism in 1995, the year of Windows '95, blue M & M's, and Pink Floyd's new album, ''Pulse.''",B,4,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'RUTH, LYDIA A', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Lighting', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Empire State Building (NYC)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Holidays and Special Occasions', 'rank': 5, 'major': 'N'}]",2003-12-26T05:00:00+0000,article,Metropolitan Desk,New York,Biography,nyt://article/f2a3bb36-453d-58cd-b0b9-acc2a819f414,828,nyt://article/f2a3bb36-453d-58cd-b0b9-acc2a819f414,Bright Lights for the Big City? She's in Charge,PUBLIC LIVES,,PUBLIC LIVES; Bright Lights for the Big City? She's in Charge,,,,By Sabrina Tavernise,"[{'firstname': 'Sabrina', 'middlename': None, 'lastname': 'Tavernise', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"House votes, 241-155, to ban all human-cloning experiments, whether for medical research or to create babies; cloning attempts would be punishable by $1-million fine and up to ten years in prison; importing of medical therapies derived from cloning is also banned; sponsor Dave Weldon explains; photo; Senate action uncertain (M)",https://www.nytimes.com/2003/02/28/us/house-votes-to-ban-all-human-cloning.html,"House votes, 241-155, to ban all human-cloning experiments, whether for medical research or to create babies; cloning attempts would be punishable by $1-million fine and up to ten years in prison; importing of medical therapies derived from clonin...","Warning that human cloning amounted to a dark and dangerous step into an unethical realm of science, the House of Representatives voted today to ban all human-cloning experiments, whether for baby-making or to create cells that might be used to treat disease.",A,22,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Weldon, Dave', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Fines (Penalties)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Cloning', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Sentences (Criminal)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Reproduction (Biological)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}]",2003-02-28T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/2687c7dc-1e6f-5ca3-aa8e-b23ac184862d,790,nyt://article/2687c7dc-1e6f-5ca3-aa8e-b23ac184862d,House Votes to Ban All Human Cloning,,,House Votes to Ban All Human Cloning,,,,By Sheryl Gay Stolberg,"[{'firstname': 'Sheryl', 'middlename': 'Gay', 'lastname': 'Stolberg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Dan Barry interviews Julie Atlas Muz, performance artist working as mermaid at Coral Room in New York City (M)",https://www.nytimes.com/2003/07/12/nyregion/about-new-york-with-the-fish-and-feeling-quite-herself.html,"Dan Barry interviews Julie Atlas Muz, performance artist working as mermaid at Coral Room in New York City (M)","AT first the lookdown fish, those silvery dinner plates of the sea, wanted nothing to do with her. The moment she dipped her tail fin into the water, they darted off to the coral-reef corners of the aquarium, as if to shun another creature that would dare to be as exotic.",B,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'CORAL ROOM', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Muz, Julie Atlas', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'NIGHTCLUBS AND CABARETS', 'rank': 4, 'major': 'N'}]",2003-07-12T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/30152296-33ff-5a6c-ae53-6a888b918c0e,794,nyt://article/30152296-33ff-5a6c-ae53-6a888b918c0e,"About New York; With the Fish, And Feeling Quite Herself",,,"About New York; With the Fish, And Feeling Quite Herself",,,,By Dan Barry,"[{'firstname': 'Dan', 'middlename': None, 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Health and Human Services Department decides not to require competency test for nursing home aides who feed patients who cannot feed themselves; will allow use of part-time workers with one day of training as feeding assistants to ease severe labor shortage during meal times; patients' advocates express concern (M),https://www.nytimes.com/2003/09/25/us/proposed-rule-would-ease-stance-on-feeding-at-nursing-homes.html,Health and Human Services Department decides not to require competency test for nursing home aides who feed patients who cannot feed themselves; will allow use of part-time workers with one day of training as feeding assistants to ease severe labo...,The Bush administration is relaxing regulation of nursing homes to allow low-paid workers with one day of training to feed patients who cannot feed themselves.,A,23,The New York Times,[],"[{'name': 'organizations', 'value': 'Health and Human Services Department', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Part-Time Employment', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'LABOR', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Shortages', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 8, 'major': 'N'}]",2003-09-25T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/51a98ed4-386b-5e51-bc27-f58718624541,804,nyt://article/51a98ed4-386b-5e51-bc27-f58718624541,Proposed Rule Would Ease Stance on Feeding at Nursing Homes,,,Proposed Rule Would Ease Stance on Feeding at Nursing Homes,,,,By Robert Pear,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Pear', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Anita Gates reviews Thursday the 12th, two-part British mystery movie on Bravo; photo (M)",https://www.nytimes.com/2003/06/04/arts/television-review-a-haunted-family-en-route-to-murder.html,"Anita Gates reviews Thursday the 12th, two-part British mystery movie on Bravo; photo (M)","The family in ''Ordinary People,'' Judith Guest's novel and Robert Redford's film, is torn apart by grief over a child's death. The child who survived feels guilty, his mother has turned ice cold, and the parents' marriage is at the breaking point. Things should be that simple for the Bannisters in Paula Milne's ''Thursday the 12th,'' a two-part British mystery movie that begins tonight on Bravo.",E,8,The New York Times,[],"[{'name': 'subject', 'value': 'Reviews', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'THURSDAY THE 12TH (TV PROGRAM)', 'rank': 3, 'major': 'N'}]",2003-06-04T05:00:00+0000,article,The Arts/Cultural Desk,Arts,Review,nyt://article/8adb22ea-e7da-5c14-a0bb-a0be5367039d,785,nyt://article/8adb22ea-e7da-5c14-a0bb-a0be5367039d,A Haunted Family en Route to Murder,TELEVISION REVIEW,,TELEVISION REVIEW; A Haunted Family en Route to Murder,,,,By Anita Gates,"[{'firstname': 'Anita', 'middlename': None, 'lastname': 'Gates', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Residents of Long Island State Veterans Home in Stony Brook recall their service in World War II as they follow new generation of soldiers in Iraq; photos (M),https://www.nytimes.com/2003/03/26/nyregion/a-nation-at-war-at-war-at-home-at-veterans-home-the-war-is-past-and-present.html,Residents of Long Island State Veterans Home in Stony Brook recall their service in World War II as they follow new generation of soldiers in Iraq; photos (M),"Residents have their own sense of time here at the Long Island State Veterans Home. It is measured by medication schedules. By breakfast, lunch and dinner. By the days until the next singalong, the weeks until the next outing to the racetrack, the months until the next visit by vibrant young women from the U.S.O. troupe.",B,13,The New York Times,[],"[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'LONG ISLAND STATE VETERANS HOME', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ATOMIC WEAPONS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biological and Chemical Warfare', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'World War II (1939-45)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 7, 'major': 'N'}]",2003-03-26T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/0603f657-69f1-51b1-b22c-061824d6a0bd,820,nyt://article/0603f657-69f1-51b1-b22c-061824d6a0bd,"At Veterans Home, the War Is Past and Present",A NATION AT WAR: AT WAR AT HOME,,"A NATION AT WAR: AT WAR AT HOME; At Veterans Home, the War Is Past and Present",,,,By Dan Barry,"[{'firstname': 'Dan', 'middlename': None, 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Three months after arrest of John Muhammad and John Lee Malvo for sniper attacks in Washington, DC, area and elsewhere that killed 15 people and wounded 6, survivors struggle painfully to stitch lives back together again; some are learning to walk and talk again, while others struggle with scars and lingering pain; spouses of victims are raising children without partner, managing family finances minus one income and dealing with court appearances to face men accused in shootings; some comment; photos (M)",https://www.nytimes.com/2003/02/10/us/peace-and-answers-eluding-victims-of-the-sniper-attacks.html,"Three months after arrest of John Muhammad and John Lee Malvo for sniper attacks in Washington, DC, area and elsewhere that killed 15 people and wounded 6, survivors struggle painfully to stitch lives back together again; some are learning to walk...","Denise Johnson has advocated stronger gun control laws and focused on her children since her husband was killed last October. Kellie Adams is back at work, but on seven medications -- one for the pain in her back, another for the scars in her throat and another for depression.",A,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Maryland', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Virginia', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Malvo, John Lee', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Muhammad, John Allen', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Serial Murders', 'rank': 7, 'major': 'N'}]",2003-02-10T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/fd6bccd4-7d9c-50d7-9c71-b5fc78c11b0d,2225,nyt://article/fd6bccd4-7d9c-50d7-9c71-b5fc78c11b0d,Peace and Answers Eluding Victims of the Sniper Attacks,,,Peace and Answers Eluding Victims of the Sniper Attacks,,,,By Jayson Blair,"[{'firstname': 'Jayson', 'middlename': None, 'lastname': 'Blair', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
