,query,pub_date,source,headline1,headline2,snippet,lead_paragraph,keywords
187,Alzheimer,1999,The New York Times,The Way We Live Now: 10-24-99: The Ethicist; Be Medicareful,The Way We Live Now: 10-24-99: The Ethicist; Be Medicareful,"The Ethicist column answers question about transferring assets in order to qualify for Medicaid nursing home care; also answers question on taking gasoline from closed service station, when driver has been led down dark road by sign (S)","My mother has Alzheimer's disease and her doctor has warned me that she soon will need to be placed in a nursing home. Several years ago, her lawyer advised me to transfer her assets to my name so that she could qualify for Medicaid and I could inherit her money. This is perfectly legal, and according to other people in the same situation I've spoken to, it is widely done. But is it ethical? /G.O.","[{'name': 'persons', 'value': 'Goldberg, Ben', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'GARAGES AND SERVICE STATIONS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Wills and Estates', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 7, 'major': 'N'}]"
250,Alzheimer,1999,The New York Times,Serving the Less Fortunate For Credit and Just Because,Serving the Less Fortunate For Credit and Just Because,Article on growth in community service among Long Island teenagers; some are self-motivated and others are doing so to meet high school graduation requirement; photos (M),"FOR the last few years, Stacy Joseph, a senior at Half Hollow Hills West High School, has volunteered regularly at a soup kitchen in the basement of Trinity Lutheran Church in Wyandanch. Last summer, Floyd Feather, a sophomore at Port Washington High School, spent almost every day volunteering at the Long Island Alzheimer's Foundation office in New Hyde Park. Kara Kandel, a senior at Syosset High School, volunteers regularly for a group that holds special events for underprivileged and handicapped children.","[{'name': 'glocations', 'value': 'Long Island (NY)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Volunteers', 'rank': 3, 'major': 'N'}]"
299,Alzheimer,1999,The New York Times,Doctor's Diagnosis,'DEATH OF A SALESMAN'; Doctor's Diagnosis,Dr George B McDonald letter on Feb 7 article on play Death of a Salesman holds character Willy Loman has signs and symptoms of Alzheimer's Disease,To the Editor:,"[{'name': 'persons', 'value': 'McDonald, George B', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Death of a Salesman (Play)', 'rank': 4, 'major': 'N'}]"
0,Alzheimer,2000,The New York Times,A Gene Detective on the Trail of Alzheimer's,A CONVERSATION WITH: RUDOLPH TANZI; A Gene Detective on the Trail of Alzheimer's,Interview with Dr Rudolph Emile Tanzi on his groundbreaking genetic research on Alzheimer's disease and his hopes for new treatment options; photo (M),"On a recent frozen afternoon, Dr. Rudolph Emile Tanzi, a 42-year-old neurogeneticist, was lounging at his beachfront home here near Boston, fingering the new book ''Decoding Darkness: The Search for the Genetic Causes of Alzheimer's Disease,'' which he wrote with Ann B. Parson, a journalist.","[{'name': 'persons', 'value': 'TANZI, RUDOLPH EMILE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}]"
2,Alzheimer,2000,The New York Times,VITAL SIGNS: AT RISK; A Village Visited Often by Alzheimer's,VITAL SIGNS: AT RISK; A Village Visited Often by Alzheimer's,"Researchers studying Wadi Ara, Arab village in Israel with unusually high rates of Alzheimer's disease, suspect recessive gene plays role in condition when carried by both parents; all other genes related to Alzheimer's are dominant (S)","An Arab village in Israel with unusually high rates of Alzheimer's disease suggests that a recessive gene plays a role in the condition, one that must be carried by both parents to take effect, according to a new study in the journal Neurology.","[{'name': 'glocations', 'value': 'Wadi Ara (Israel)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': ""O'Neil, John"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}]"
3,Alzheimer,2000,The New York Times,Hints of Alzheimer's Found in the Nose,VITAL SIGNS: AGING; Hints of Alzheimer's Found in the Nose,"Researchers say problems identifying aromas may indicate early Alzheimer's disease, but only when patients do not realize that something is amiss with sense of smell (S)","In recent months, researchers have pointed to possible signals of Alzheimer's disease that could allow doctors to detect the ailment before symptoms start. They have spoken of small areas of the brain that appear to shrink, and psychological tests that yield subtle clues.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Smell', 'rank': 3, 'major': 'N'}]"
4,Alzheimer,2000,The New York Times,"Losing My Father, One Day at a Time","Losing My Father, One Day at a Time",Jonathan Kozol Op-Ed article on his father's deterioration from Alzheimer's says Medicare and Medicaid rules should be revised to cover long-term care for this illness; lauds Pres Clinton's plan for $50 million research program to advance early di...,"President Clinton recently announced a $50 million research program to advance the early diagnosis and investigate the possible prevention of Alzheimer's, a disease that now afflicts more than four million people in our nation. One of them is my father, and, like others who have seen their parents' mental faculties assaulted by this illness, I was grateful for the president's decision, wishing only that my father were still young enough to benefit.","[{'name': 'persons', 'value': 'Kozol, Jonathan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'CLINTON, BILL (PRES)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}]"
5,Alzheimer,2000,The New York Times,JOHNSON & JOHNSON ALZHEIMER'S DRUG NEARS APPROVAL,COMPANY NEWS; JOHNSON & JOHNSON ALZHEIMER'S DRUG NEARS APPROVAL,"Johnson & Johnson's treatment for Alzheimer's disease, Reminyl, is close to Food and Drug Administration approval (S)","Johnson & Johnson's treatment for Alzheimer's disease, Reminyl, is close to Food and Drug Administration approval, the agency said, bringing the company a step nearer to selling the drug in the United States. Johnson & Johnson said yesterday that it had received a so-called approvable letter from the F.D.A. The letters spell out final issues to be resolved before the agency will allow a drug to be marketed; such issues often involve product labeling. A study financed by Johnson & Johnson found that the drug, which has the chemical name of galantamine hydrobromide, improves all three types of disabilities that Alzheimer's patients commonly suffer.","[{'name': 'organizations', 'value': 'Johnson & Johnson Inc', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Food and Drug Administration', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'REMINYL (DRUG)', 'rank': 5, 'major': 'N'}]"
6,Alzheimer,2000,The New York Times,Experts Find Early Clues of Alzheimer's,VITAL SIGNS: AT RISK; Experts Find Early Clues of Alzheimer's,Study by Dr Merrill F Elias finds cognitive tests may allow doctors to know if patient is developing Alzheimer's disease years before clear symptoms emerge (M),"Alzheimer's disease, which robs people of their most basic neurological functions, may give subtle clues to its approach years before clear symptoms emerge.","[{'name': 'persons', 'value': 'Elias, Merrill F', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 4, 'major': 'N'}]"
7,Alzheimer,2000,The New York Times,Less Aggressive Treatment Urged in Severe Alzheimer's,Less Aggressive Treatment Urged in Severe Alzheimer's,"Study by Drs R Sean Morrison and Albert L Siu of Mount Sinai School of Medicine finds people with advanced Alzheimer's disease who are hospitalized for broken hip or pneumonia are often subjected to needless, painful medical procedures and not giv...","People with advanced Alzheimer's disease who are hospitalized for a broken hip or pneumonia are often subjected to needless, painful medical procedures and not given enough pain medication, doctors are reporting today.","[{'name': 'persons', 'value': 'Morrison, R Sean', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Siu, Albert L', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Pain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}]"
8,Alzheimer,2000,The New York Times,Facing the Challenges Of Alzheimer's Disease,Facing the Challenges Of Alzheimer's Disease,"Alzheimer's Assn estimates that 4 million Americans have the disease; Fairfield County, Conn, chapter says 14,000 people in county are afflicted; association offers help line, resource library, free brochuresand sponsors support groups for relativ...","THOUGH the Landmark Club, a glittery perch overlooking Stamford, seemed an unlikely place for such a subject, for about two hours recently a succession of people, including a patient, a social worker, a psychologist and a gerontologist spoke about the pain, but also the hope, associated with Alzheimer's disease.","[{'name': 'glocations', 'value': 'Fairfield County (Conn)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""ALZHEIMER'S ASSOCIATION"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}]"
9,Alzheimer,2000,The New York Times,Exploring Alzheimer's Early Roots,VITAL SIGNS: OUTCOMES; Exploring Alzheimer's Early Roots,"Researchers speculate about whether some early childhood factors, like growing up in poverty, may be linked to developing Alzheimer's later on in life (S)","Alzheimer's remains a poorly understood disease, but one study suggests a possible link between it and early life.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}]"
10,Alzheimer,2000,International Herald Tribune,Alzheimer's Disease : LETTERS TO THE EDITOR,Alzheimer's Disease : LETTERS TO THE EDITOR,"Regarding ""Let Parents Finish Their Journey in Peace"" (Meanwhile, Aug. 23) by Jonathan Kozol: .Mr. Kozol presents the bittersweet dilemma of a parent stricken with Alzheimer's disease with dignity and tenderness. It takes courage to publicly","Regarding ""Let Parents Finish Their Journey in Peace"" (Meanwhile, Aug. 23) by Jonathan Kozol:",[]
11,Alzheimer,2000,The New York Times,Separating Research From News,REFLECTIONS; Separating Research From News,Gina Kolata column on recent ado over early phase testing of Alzheimer's disease vaccine; discusses ethics of reporting research on drugs that may never make it to market (M),"The news seemed breathtaking. An Alzheimer's vaccine that had previously worked in mice now seemed safe in patients. Many newspapers ran enthusiastic articles; some even put the news on their front pages, signaling that it was among the most important events of the day. Radio and television programs were even more upbeat, hinting strongly that help was on the way for the four million Americans with Alzheimer's.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 6, 'major': 'N'}]"
12,Alzheimer,2000,International Herald Tribune,When Alzheimer's Strikes : LETTERS TO THE EDITOR,When Alzheimer's Strikes : LETTERS TO THE EDITOR,"Regarding ""Let the Parents Finish Their Journey in Peace"" (Meanwhile, Aug. 23) by Jonathan Kozol: .My own father's journey, only recently relieved by death, down the tortured road of Alzheimer's disease was also marked by irony. As a psychiat","Regarding ""Let the Parents Finish Their Journey in Peace"" (Meanwhile, Aug. 23) by Jonathan Kozol:",[]
13,Alzheimer,2000,The New York Times,When Alzheimer´s Strikes Home,When Alzheimer´s Strikes Home,To the Editor:, To the Editor: ,[]
14,Alzheimer,2000,The New York Times,Scans Yield Clues to Early Alzheimer's,VITAL SIGNS: TECHNOLOGY; Scans Yield Clues to Early Alzheimer's,,"As new drugs to treat and even prevent Alzheimer's disease make their way through the pipeline, a basic medical issue has remained unresolved: how can doctors know which patients to medicate if they are not yet showing clear-cut symptoms?",[]
15,Alzheimer,2000,The New York Times,"A Bevy of Experts With Soapboxes, and Sites to Fill","A Bevy of Experts With Soapboxes, and Sites to Fill","International Business Machines Corp is embarked on five-year, $100 million program to build the world's most powerful supercomputer, named Blue Gene, whose mission will be to simulate the folding of proteins, an enourmous task that could yield ne...","SO, an economist, a magician and a man with attention deficit disorder are sitting in a hotel room.","[{'name': 'organizations', 'value': 'International Business Machines Corp', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mad Cow Disease (Bovine Spongiform Encephalopathy)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Proteins', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Supercomputers', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 8, 'major': 'N'}]"
